Week,Day,Time,Event_ID,Event_Name,Room,Campus,Orig_Campus,From_Holyrood,Size,Room_Capacity,Util_%
19,Tuesday,13:00,E:4VQV7JR5CS,OS - An Introduction to Psychology,0251_01_1.02,Central,Holyrood,True,20,28,71.4
19,Tuesday,13:00,E:HW1B1V6QTG,OS - Improve your Fiction,0283_01_1.17,Central,Holyrood,True,16,26,61.5
19,Tuesday,13:00,E:8IG4RQP9BA,LfA - German: Deutsch Aktuell,0335_01_1.1,Central,Holyrood,True,14,25,56.0
19,Tuesday,13:00,E:W4PLJH9CY3,LfA - Spanish Elementary Step 4,0113_00_G.200,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:YFJ51V2R6R,LfA - Portuguese Elementary Step 4,0227_02_2.54,Central,Holyrood,True,14,18,77.8
19,Tuesday,13:00,E:FP2DGQHPY5,LfA - Spanish Beginners Step 1,0228_11_11.01,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:YO4OTD3L5A,LfA - Spanish Elementary Step 1,0228_09_9.01,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:X1HWGTP9BJ,LfA - Japanese Beginners Step 4,0254_01_1.03,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:RRG79G8LNC,LfA - Italian Beginners Step 1,0254_01_1.04,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:5CZL9KXEJT,LfA - French Advanced Step 4,0254_01_1.08,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:WTWE4LKYQS,LFA - Gaelic Beginners Step 1,0300_00_NG.03,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:94NCW13DAG,LfA - German Intermediate Step 6,0300_00_NG.04,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:6SOFAUQBKE,LfA - Japanese Beginners Step 1,0335_01_1.4,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:PCUNRJATW3,LfA - German Advanced Step 1,0335_02_2.1,Central,Holyrood,True,14,25,56.0
19,Tuesday,13:00,E:BEDDINQZZ9,LfA - German: Deutsch Aktuell,0335_02_2.18,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:HD1FFGX5U8,LFA - Gaelic Beginners Step 1,0335_02_2.2,Central,Holyrood,True,14,44,31.8
19,Tuesday,13:00,E:WEKMT6HTEI,LfA - German Upper Intermediate Step 4,0335_02_2.4,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:ZAOJGNCBRY,LfA - Portuguese Elementary Step 1,0335_03_3.1,Central,Holyrood,True,14,25,56.0
19,Tuesday,13:00,E:TLT4LMCLBY,LfA - German Intermediate Step 1,0335_03_3.2,Central,Holyrood,True,14,40,35.0
19,Tuesday,13:00,E:GNFT3IK8H1,LfA - Russian Beginners Step 1,0335_03_3.4,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:V85QMJ4YDH,LfA - French: Le Francais Actuel,0311_04_4.09,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:FGSVPZDSMH,LfA - Italian Upper Intermediate Step 3,0335_03_3.3,Central,Holyrood,True,14,40,35.0
19,Tuesday,13:00,E:C8EPLR66WI,LfA - French Beginners Step 1,0335_00_G.12,Central,Holyrood,True,14,17,82.4
19,Tuesday,13:00,E:5BGX5GWUC2,LfA - French Beginners Step 3,0219_00_G.01,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:00,E:7A68C7F2CH,LfA - German Elementary Step 1,0227_00_G.05,Central,Holyrood,True,14,44,31.8
19,Tuesday,13:00,E:DPL8YGEVZE,LfA - Japanese Beginners Step 1,0228_11_11.06,Central,Holyrood,True,14,18,77.8
19,Tuesday,13:00,E:J9R4D5FCXH,LfA - French Elementary Step 3,0228_11_11.10,Central,Holyrood,True,14,36,38.9
19,Tuesday,13:00,E:JB6ZQWQOEB,LfA - German Beginners Step 3,0228_07_7.01,Central,Holyrood,True,14,18,77.8
19,Tuesday,13:00,E:IR4RB2T8KZ,LfA - Arabic Elementary Step 1,0311_02_2.01,Central,Holyrood,True,14,22,63.6
19,Tuesday,13:00,E:Y7LO3LCVKV,LfA - French Beginners Step 2,0335_01_1.9,Central,Holyrood,True,14,32,43.8
19,Tuesday,13:00,E:IUJ8AYQWKJ,LfA - French Elementary Step 1,0335_04_4.1,Central,Holyrood,True,14,30,46.7
19,Tuesday,13:00,E:M8KVUXWFSG,LfA - German Elementary Step 5,0335_04_4.2,Central,Holyrood,True,14,32,43.8
19,Tuesday,13:00,E:VE46YQGYBI,LfA - Spanish Elementary Step 6,0335_05_5.2,Central,Holyrood,True,14,32,43.8
19,Tuesday,13:00,E:5P456TL7H1,Japanese Language Proficiency Test (JLPT) - Rooms for STA Candidates,0201_02_2.12,Central,Holyrood,True,18,54,33.3
19,Tuesday,13:00,E:2RNSFIFVFE-00003,Japanese Language Proficiency Test (JLPT N2),0209_02_2.01,Central,Holyrood,True,55,70,78.6
19,Tuesday,13:00,E:8HDB2XOA3B,Japanese Language Proficiency Test (JLPT N3),0229_01_1.C,Central,Holyrood,True,60,250,24.0
19,Tuesday,13:00,E:2RNSFIFVFE,Japanese Language Proficiency Test (JLPT N2),0227_00_G.06,Central,Holyrood,True,55,64,85.9
19,Tuesday,13:00,E:8U8YK82HAM,Japanese Language Proficiency Test (JLPT) - Rooms for STA Candidates,0113_00_G.10,Central,Holyrood,True,12,15,80.0
19,Tuesday,13:00,E:OHMOFB8RQ9,Psychodynamic Psychotherapy - APS/05,0226_01_1.07,Central,Central,False,40,48,83.3
19,Tuesday,13:00,E:55J2KS74NM,Psychodynamic Psychotherapy - APS/03,0311_02_2.13,Central,Central,False,40,80,50.0
19,Tuesday,13:30,E:K8S8OPWFH6,The Roman World 1A - Lecture,0113_01_1.425,Central,Central,False,190,260,73.1
19,Tuesday,13:30,E:XK1UHWTNIR,Sport Management Research Methods Lecture (S1),0001_00_G.159,Central,Holyrood,True,40,108,37.0
19,Tuesday,13:30,E:CN5TBL81O6,Sports Physiology 4 - Seminar,0001_01_1.267,Central,Holyrood,True,22,26,84.6
19,Tuesday,13:30,E:35KDI5VTHA,British Sign Language Stage 1/02,0001_01_1.273,Central,Holyrood,True,15,22,68.2
19,Tuesday,13:30,E:C6Q3JFCNVV,The Strategy of Digital Transformation - Lecture,0131_04_4.07,Central,Central,False,70,110,63.6
19,Tuesday,13:30,E:6MTPFEEJQH,Auditing - Lecture,0201_00_G.07,Central,Central,False,100,194,51.5
19,Tuesday,13:30,E:KBV2J8X9GP,Mental Health Sim Week - In-Person,0003_01_1.02,Central,Holyrood,True,20,24,83.3
19,Tuesday,13:30,E:QBB3LQZ3KJ,The Nature of Enquiry - Lecture,0112_00_G.02,Central,Holyrood,True,25,55,45.5
19,Tuesday,13:30,E:FNL8HIE9X2-00004,Social Theory and Outdoor Education - Workshop,0008_02_2.403,Central,Holyrood,True,25,45,55.6
19,Tuesday,13:30,E:L957KF9Z7V-00001,Morality and Value - Lecture 1,0225_02_2.201,Central,Central,False,432,458,94.3
19,Tuesday,13:30,E:YEBA1V3THP,Reflections on Interdisciplinary Practice 1: Foundations - Seminar,0422_J_J.05,Central,Central,False,50,60,83.3
19,Tuesday,13:30,E:O7K5GCOJDF,Computer Security (CSEC-10) - Lecture,0229_01_1.A,Central,New College,False,262,350,74.9
19,Tuesday,13:30,E:N21NUL9VOR,Financial Statement Analysis and Valuation - Lecture,0210_00_G.04,Central,Central,False,68,139,48.9
19,Tuesday,13:30,E:H66SMQYTVI,Strategising for Sustainability - Oral Presentation,0201_01_1.08,Central,Central,False,100,307,32.6
19,Tuesday,13:30,E:F1Y2RBC65G,Microeconomics 1 - Lecture (AM),0228_-1_LG.09,Central,Central,False,80,96,83.3
19,Tuesday,13:30,E:JIF6QAPYYA-00001,Greek 1c/2a/2Ha/Int Greek (PG) 1 - Lecture,0113_00_G.03,Central,Central,False,45,50,90.0
19,Tuesday,13:30,E:Q2L8M8FYKZ,Roman History Seminar 1,0113_00_G.16,Central,Central,False,29,45,64.4
19,Tuesday,13:30,E:5B6LH69DCB,Romans Overseas - Seminar,0201_02_2.14,Central,Central,False,29,54,53.7
19,Tuesday,13:30,E:G4JML5E31D,Consumer Behaviour - Lecture,0229_01_1.B,Central,Central,False,85,250,34.0
19,Tuesday,13:30,E:Z42DWBJRIS,Leisure and the Rise of Industrial Society - Seminar,0113_00_G.15,Central,Central,False,25,29,86.2
19,Tuesday,13:30,E:U9RWNLRN6Y,Revolutionary America Seminar - Run/1,0201_02_2.11,Central,Central,False,25,28,89.3
19,Tuesday,13:30,E:XGLURFXWQH,African Environmental History - Seminar,0209_02_2.37,Central,Central,False,25,30,83.3
19,Tuesday,13:30,E:MI4BTH4678,Egypt until the end of the Middle Kingdom,0228_-1_LG.06,Central,Central,False,29,35,82.9
19,Tuesday,13:30,E:OT5Q1E2H5A,Architectures of Socialism - Seminar,0228_-1_LG.08,Central,Central,False,24,36,66.7
19,Tuesday,13:30,E:SMVJB6L692,Research Practice and Project Planning - Lecture,0226_01_1.02,Central,Central,False,40,50,80.0
19,Tuesday,13:30,E:1FTXDCJNCZ-00004,Audiology and Audiometry - Groupwork,0001_01_1.270,Central,Holyrood,True,10,16,62.5
19,Tuesday,13:30,E:4FBYDEKSYE,Greek 2a Ex-Beginners - Lecture,0208_00_G.8,Central,Central,False,30,64,46.9
19,Tuesday,13:30,E:RCJ5A56L5E,Key Methods in Human Geography - Lecture,0005_-1_B.01,Central,Central,False,110,164,67.1
19,Tuesday,13:30,E:19JP4WELXL,Advanced Management Accounting - Lecture,0226_-1_LG.10,Central,Central,False,50,72,69.4
19,Tuesday,13:30,E:W1X8YKSSSF,Entrepreneurial Finance - Seminar,0226_-1_LG.11,Central,Central,False,45,66,68.2
19,Tuesday,13:30,E:SUQXDCU1GI,Innovations and crises - Seminar,0103_01_1.B04,Central,Central,False,15,20,75.0
19,Tuesday,13:30,E:BGKSZU9RM7,Theories of Religion - Lecture,0219_00_G.02,Central,New College,False,20,24,83.3
19,Tuesday,13:30,E:7M565FLL6E,Medieval Worlds - Tutorial/16,0113_00_G.203,Central,Central,False,15,20,75.0
19,Tuesday,13:30,E:OTBZJ6BEW1,Nepotism and Venality - Seminar,0113_00_G.204,Central,Central,False,16,20,80.0
19,Tuesday,13:30,E:QOBSCA2TOU,War and History - Seminar,0201_01_1.01,Central,Central,False,15,20,75.0
19,Tuesday,13:30,E:EPF89MAMCU,International HRM Policies and Practices - Lecture,0283_01_1.20,Central,Central,False,40,46,87.0
19,Tuesday,13:30,E:KPRTCTA6WI,Representations of Blackness Seminar - Run/1,0201_02_2.06,Central,Central,False,15,18,83.3
19,Tuesday,13:30,E:OHX7TF3M4F,Mughal India - Seminar,0228_11_11.18,Central,Lauriston,False,20,24,83.3
19,Tuesday,13:30,E:6G3N4Q1RGK,"Patriarchs, Prophets and Poets: History, Theology and Literature of the Hebrew Bible - Tutorial/03",0008_02_2.365,Central,New College,False,12,16,75.0
19,Tuesday,13:30,E:6WGIZQZDIF,Art and Archaeology of Sparta and Laconia - PG Only,0201_02_2.07,Central,Central,False,15,20,75.0
19,Tuesday,13:30,E:YPFD5CEJR6,Chinese Whispers Seminar - Run/1,0214_01_1.10,Central,Central,False,15,18,83.3
19,Tuesday,13:30,E:7ELXUXISW4,Contemporary Scotland - Seminar,0214_00_G.22,Central,Central,False,15,18,83.3
19,Tuesday,13:30,E:58V79RZB9G,Situating landscape architectural theory - Lecture,0450_02_2.35,Central,Lauriston,False,65,128,50.8
19,Tuesday,13:30,E:3LIU1NVAQC,Chinese Whispers Seminar - Run/2,0227_02_2.03,Central,Central,False,15,18,83.3
19,Tuesday,13:30,E:I3ZNEFKXMQ,Greek Language (A&B) - Tutorial,0226_-1_LG.14,Central,Central,False,25,68,36.8
19,Tuesday,13:30,E:MJN4CUOJJJ,"Piety, Politics, and Polemic - Seminar",0226_-1_LG.18,Central,Central,False,15,66,22.7
19,Tuesday,13:30,E:EZ3XG8KVND,Documenting Britain Seminar - Run/1,0227_03_3.03,Central,Central,False,15,18,83.3
19,Tuesday,13:30,E:BDOTNVKX1Q,Christianity in Ukraine (988 to the present) - Meeting (Optional),0003_01_1.05,Central,New College,False,10,12,83.3
19,Tuesday,13:30,E:FR2PLOIUOC,Scottish Reformation Culture - Seminar,0227_03_3.54,Central,Central,False,16,18,88.9
19,Tuesday,13:30,E:NXL9KW3QOE,The Arab-Israeli Conflict: Nations in Collision - Seminar,0110_02_2.04,Central,Central,False,30,42,71.4
19,Tuesday,13:30,E:OF91PHT6T8,Field-Work Approaches for the Study of Religion - Seminar,0008_-1_B.153,Central,New College,False,8,15,53.3
19,Tuesday,13:30,E:J9OXY18Z7Q,Theories and Philosophies in Research on Business and Management - Practical,0003_00_G.02,Central,Central,False,20,24,83.3
19,Tuesday,13:30,E:ZABLPYYSVT,MA Documentary Film Development - Documentary Seminar/02,0335_00_G.09,Central,Lauriston,False,15,32,46.9
19,Tuesday,13:30,E:CNJBA8PAFB,"Listening, Attunement and Empathy - Tuesday Listening Practice Group/07",0001_01_1.274,Central,Central,False,8,22,36.4
19,Tuesday,13:30,E:NVKP1FKD6Y,"Listening, Attunement and Empathy - Friday Listening Practice Group/05",0003_00_G.01,Central,Central,False,8,20,40.0
19,Tuesday,13:30,E:5M8NW4G177,Product Design: Discourse - Taught Studio Session,0228_06_6.11,Central,Central,False,18,24,75.0
19,Tuesday,13:30,E:BEDDINQZZ9,LfA - German: Deutsch Aktuell,0335_02_2.18,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:30,E:V85QMJ4YDH,LfA - French: Le Francais Actuel,0311_04_4.09,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:30,E:FGSVPZDSMH,LfA - Italian Upper Intermediate Step 3,0335_03_3.3,Central,Holyrood,True,14,40,35.0
19,Tuesday,13:30,E:C8EPLR66WI,LfA - French Beginners Step 1,0335_00_G.12,Central,Holyrood,True,14,17,82.4
19,Tuesday,13:30,E:5BGX5GWUC2,LfA - French Beginners Step 3,0219_00_G.01,Central,Holyrood,True,14,16,87.5
19,Tuesday,13:30,E:7A68C7F2CH,LfA - German Elementary Step 1,0227_00_G.05,Central,Holyrood,True,14,44,31.8
19,Tuesday,13:30,E:DPL8YGEVZE,LfA - Japanese Beginners Step 1,0228_11_11.06,Central,Holyrood,True,14,18,77.8
19,Tuesday,13:30,E:J9R4D5FCXH,LfA - French Elementary Step 3,0228_11_11.10,Central,Holyrood,True,14,36,38.9
19,Tuesday,13:30,E:JB6ZQWQOEB,LfA - German Beginners Step 3,0228_07_7.01,Central,Holyrood,True,14,18,77.8
19,Tuesday,13:30,E:IR4RB2T8KZ,LfA - Arabic Elementary Step 1,0311_02_2.01,Central,Holyrood,True,14,22,63.6
19,Tuesday,13:30,E:Y7LO3LCVKV,LfA - French Beginners Step 2,0335_01_1.9,Central,Holyrood,True,14,32,43.8
19,Tuesday,13:30,E:IUJ8AYQWKJ,LfA - French Elementary Step 1,0335_04_4.1,Central,Holyrood,True,14,30,46.7
19,Tuesday,13:30,E:M8KVUXWFSG,LfA - German Elementary Step 5,0335_04_4.2,Central,Holyrood,True,14,32,43.8
19,Tuesday,13:30,E:VE46YQGYBI,LfA - Spanish Elementary Step 6,0335_05_5.2,Central,Holyrood,True,14,32,43.8
19,Tuesday,13:30,E:5P456TL7H1,Japanese Language Proficiency Test (JLPT) - Rooms for STA Candidates,0201_02_2.12,Central,Holyrood,True,18,54,33.3
19,Tuesday,13:30,E:2RNSFIFVFE-00003,Japanese Language Proficiency Test (JLPT N2),0209_02_2.01,Central,Holyrood,True,55,70,78.6
19,Tuesday,13:30,E:8HDB2XOA3B,Japanese Language Proficiency Test (JLPT N3),0229_01_1.C,Central,Holyrood,True,60,250,24.0
19,Tuesday,13:30,E:2RNSFIFVFE,Japanese Language Proficiency Test (JLPT N2),0227_00_G.06,Central,Holyrood,True,55,64,85.9
19,Tuesday,13:30,E:8U8YK82HAM,Japanese Language Proficiency Test (JLPT) - Rooms for STA Candidates,0113_00_G.10,Central,Holyrood,True,12,15,80.0
19,Tuesday,13:30,E:OHMOFB8RQ9,Psychodynamic Psychotherapy - APS/05,0226_01_1.07,Central,Central,False,40,48,83.3
19,Tuesday,13:30,E:55J2KS74NM,Psychodynamic Psychotherapy - APS/03,0311_02_2.13,Central,Central,False,40,80,50.0
19,Tuesday,13:30,E:IZTSMYUAHI,Informatics 1 - Introduction to Computation - Tutorial/23,0228_04_4.18,Central,Central,False,15,25,60.0
19,Tuesday,14:00,E:QJFMRZMDA4,Sport Science 2C: Information Skills & Biomechanics - Biomechanics Lecture,0001_01_1.264,Central,Holyrood,True,51,150,34.0
19,Tuesday,14:00,E:K8S8OPWFH6,The Roman World 1A - Lecture,0113_01_1.425,Central,Central,False,190,260,73.1
19,Tuesday,14:00,E:XK1UHWTNIR,Sport Management Research Methods Lecture (S1),0001_00_G.159,Central,Holyrood,True,40,108,37.0
19,Tuesday,14:00,E:CN5TBL81O6,Sports Physiology 4 - Seminar,0001_01_1.267,Central,Holyrood,True,22,26,84.6
19,Tuesday,14:00,E:6MHCGQ8N63,IFP - Introduction to Psychology A,0001_01_1.266,Central,Holyrood,True,20,24,83.3
19,Tuesday,14:00,E:URGR2KQ9FJ,IFP - Introduction to Psychology B,0001_00_G.158,Central,Holyrood,True,20,30,66.7
19,Tuesday,14:00,E:35KDI5VTHA,British Sign Language Stage 1/02,0001_01_1.273,Central,Holyrood,True,15,22,68.2
19,Tuesday,14:00,E:C6Q3JFCNVV,The Strategy of Digital Transformation - Lecture,0131_04_4.07,Central,Central,False,70,110,63.6
19,Tuesday,14:00,E:6MTPFEEJQH,Auditing - Lecture,0201_00_G.07,Central,Central,False,100,194,51.5
19,Tuesday,14:00,E:2GJASWFNAL,IFP - Introducing Social Science B,0003_01_1.01,Central,Holyrood,True,20,23,87.0
19,Tuesday,14:00,E:KBV2J8X9GP,Mental Health Sim Week - In-Person,0003_01_1.02,Central,Holyrood,True,20,24,83.3
19,Tuesday,14:00,E:FNL8HIE9X2-00004,Social Theory and Outdoor Education - Workshop,0008_02_2.403,Central,Holyrood,True,25,45,55.6
19,Tuesday,14:00,E:HYJHW6YEMY,Music Analysis - Lecture,0201_00_G.06,Central,Central,False,60,193,31.1
19,Tuesday,14:00,E:L957KF9Z7V-00001,Morality and Value - Lecture 1,0225_02_2.201,Central,Central,False,432,458,94.3
19,Tuesday,14:00,E:YEBA1V3THP,Reflections on Interdisciplinary Practice 1: Foundations - Seminar,0422_J_J.05,Central,Central,False,50,60,83.3
19,Tuesday,14:00,E:XGS11PU1X1,Research Methods in Finance 1 - Q&A Session,0201_00_G.08,Central,Central,False,70,193,36.3
19,Tuesday,14:00,E:O7K5GCOJDF,Computer Security (CSEC-10) - Lecture,0229_01_1.A,Central,New College,False,262,350,74.9
19,Tuesday,14:00,E:W52NVNDAD2,Sport and Technology - Lecture,0003_01_1.03,Central,Holyrood,True,18,24,75.0
19,Tuesday,14:00,E:N21NUL9VOR,Financial Statement Analysis and Valuation - Lecture,0210_00_G.04,Central,Central,False,68,139,48.9
19,Tuesday,14:00,E:WPF1AQYBEZ,The Dark Sides of Sport - Lecture,0001_01_1.265,Central,Holyrood,True,18,22,81.8
19,Tuesday,14:00,E:H66SMQYTVI,Strategising for Sustainability - Oral Presentation,0201_01_1.08,Central,Central,False,100,307,32.6
19,Tuesday,14:00,E:F1Y2RBC65G,Microeconomics 1 - Lecture (AM),0228_-1_LG.09,Central,Central,False,80,96,83.3
19,Tuesday,14:00,E:ENZS13UWX1,Architectural Design: In Place - Lecture,0226_00_GF.14,Central,Central,False,120,147,81.6
19,Tuesday,14:00,E:JIF6QAPYYA-00001,Greek 1c/2a/2Ha/Int Greek (PG) 1 - Lecture,0113_00_G.03,Central,Central,False,45,50,90.0
19,Tuesday,14:00,E:Q2L8M8FYKZ,Roman History Seminar 1,0113_00_G.16,Central,Central,False,29,45,64.4
19,Tuesday,14:00,E:5B6LH69DCB,Romans Overseas - Seminar,0201_02_2.14,Central,Central,False,29,54,53.7
19,Tuesday,14:00,E:Z42DWBJRIS,Leisure and the Rise of Industrial Society - Seminar,0113_00_G.15,Central,Central,False,25,29,86.2
19,Tuesday,14:00,E:U9RWNLRN6Y,Revolutionary America Seminar - Run/1,0201_02_2.11,Central,Central,False,25,28,89.3
19,Tuesday,14:00,E:59YZAKTMG8,Financial Statement Analysis - Lecture,0229_01_1.B,Central,Central,False,135,250,54.0
19,Tuesday,14:00,E:XGLURFXWQH,African Environmental History - Seminar,0209_02_2.37,Central,Central,False,25,30,83.3
19,Tuesday,14:00,E:MI4BTH4678,Egypt until the end of the Middle Kingdom,0228_-1_LG.06,Central,Central,False,29,35,82.9
19,Tuesday,14:00,E:1VP6PJAPTE,Psychological Well-being and Business - Tutorial/08,0003_00_G.03,Central,Central,False,16,18,88.9
19,Tuesday,14:00,E:OT5Q1E2H5A,Architectures of Socialism - Seminar,0228_-1_LG.08,Central,Central,False,24,36,66.7
19,Tuesday,14:00,E:SMVJB6L692,Research Practice and Project Planning - Lecture,0226_01_1.02,Central,Central,False,40,50,80.0
19,Tuesday,14:00,E:53YYSVXW4L,Business Research Methods I: Introduction to Data Analysis - Tutorial/04,0008_00_G.251,Central,Central,False,19,24,79.2
19,Tuesday,14:00,E:1FTXDCJNCZ-00004,Audiology and Audiometry - Groupwork,0001_01_1.270,Central,Holyrood,True,10,16,62.5
19,Tuesday,14:00,E:4FBYDEKSYE,Greek 2a Ex-Beginners - Lecture,0208_00_G.8,Central,Central,False,30,64,46.9
19,Tuesday,14:00,E:RCJ5A56L5E,Key Methods in Human Geography - Lecture,0005_-1_B.01,Central,Central,False,110,164,67.1
19,Tuesday,14:00,E:19JP4WELXL,Advanced Management Accounting - Lecture,0226_-1_LG.10,Central,Central,False,50,72,69.4
19,Tuesday,14:00,E:ZWIZHZG8XL,Global Challenges for Business - Tutorial/06,0113_01M_01M.473,Central,Central,False,19,48,39.6
19,Tuesday,14:00,E:SUQXDCU1GI,Innovations and crises - Seminar,0103_01_1.B04,Central,Central,False,15,20,75.0
19,Tuesday,14:00,E:PO3H3R96WD,Health Management and Management of Health - Seminar,0228_-1_LG.11,Central,Central,False,30,78,38.5
19,Tuesday,14:00,E:KI2OSYRZUC,Global Challenges for Business - Tutorial/21,0103_01_1.B10,Central,Central,False,18,20,90.0
19,Tuesday,14:00,E:3Q5L1CCVRQ,History of Art 2A - Tutorial/16,0103_01_1.B19,Central,Lauriston,False,15,20,75.0
19,Tuesday,14:00,E:JJ7IGNTTDO,History of Art 2A - Tutorial/18,0113_01_1.42,Central,Lauriston,False,15,20,75.0
19,Tuesday,14:00,E:BGKSZU9RM7,Theories of Religion - Lecture,0219_00_G.02,Central,New College,False,20,24,83.3
19,Tuesday,14:00,E:7M565FLL6E,Medieval Worlds - Tutorial/16,0113_00_G.203,Central,Central,False,15,20,75.0
19,Tuesday,14:00,E:OTBZJ6BEW1,Nepotism and Venality - Seminar,0113_00_G.204,Central,Central,False,16,20,80.0
19,Tuesday,14:00,E:QOBSCA2TOU,War and History - Seminar,0201_01_1.01,Central,Central,False,15,20,75.0
19,Tuesday,14:00,E:OEVI5Q77JS,Intro to Historiography - Tutorial/33,0001_02_2.345,Central,Central,False,12,16,75.0
19,Tuesday,14:00,E:O8HU1JZFVQ,Marketing - Tutorial/02,0001_02_2.347,Central,Central,False,14,16,87.5
19,Tuesday,14:00,E:E1POGV19ZW,Global Challenges for Business - Tutorial/17,0201_01_1.05,Central,Central,False,18,20,90.0
19,Tuesday,14:00,E:964F2QVCNH,Global Challenges for Business - Tutorial/08,0201_02_2.05,Central,Central,False,18,24,75.0
19,Tuesday,14:00,E:KPRTCTA6WI,Representations of Blackness Seminar - Run/1,0201_02_2.06,Central,Central,False,15,18,83.3
19,Tuesday,14:00,E:OHX7TF3M4F,Mughal India - Seminar,0228_11_11.18,Central,Lauriston,False,20,24,83.3
19,Tuesday,14:00,E:BNGDRBI549,Accounting for Business 1 - Tutorial/13,0201_00_G.05,Central,Central,False,16,20,80.0
19,Tuesday,14:00,E:KO8V8HL96B,Global Change - Tutorial/02,0214_01_1.01,Central,Central,False,15,20,75.0
19,Tuesday,14:00,E:6G3N4Q1RGK,"Patriarchs, Prophets and Poets: History, Theology and Literature of the Hebrew Bible - Tutorial/03",0008_02_2.365,Central,New College,False,12,16,75.0
19,Tuesday,14:00,E:YPFD5CEJR6,Chinese Whispers Seminar - Run/1,0214_01_1.10,Central,Central,False,15,18,83.3
19,Tuesday,14:00,E:7ELXUXISW4,Contemporary Scotland - Seminar,0214_00_G.22,Central,Central,False,15,18,83.3
19,Tuesday,14:00,E:58V79RZB9G,Situating landscape architectural theory - Lecture,0450_02_2.35,Central,Lauriston,False,65,128,50.8
19,Tuesday,14:00,E:3LIU1NVAQC,Chinese Whispers Seminar - Run/2,0227_02_2.03,Central,Central,False,15,18,83.3
19,Tuesday,14:00,E:I3ZNEFKXMQ,Greek Language (A&B) - Tutorial,0226_-1_LG.14,Central,Central,False,25,68,36.8
19,Tuesday,14:00,E:MJN4CUOJJJ,"Piety, Politics, and Polemic - Seminar",0226_-1_LG.18,Central,Central,False,15,66,22.7
19,Tuesday,14:00,E:9S16JPXW17,Trauma in Society- Tutorial/05,0226_-1_LG.19,Central,Central,False,15,70,21.4
19,Tuesday,14:00,E:213A2XHFEF,Organisational Behaviour 2 - Tutorial/06,0227_02_2.39,Central,Central,False,15,18,83.3
19,Tuesday,14:00,E:7ROQTYZG7I,Global Change - Tutorial/05,0227_02_2.54,Central,Central,False,15,18,83.3
19,Tuesday,14:00,E:EZ3XG8KVND,Documenting Britain Seminar - Run/1,0227_03_3.03,Central,Central,False,15,18,83.3
19,Tuesday,14:00,E:BDOTNVKX1Q,Christianity in Ukraine (988 to the present) - Meeting (Optional),0003_01_1.05,Central,New College,False,10,12,83.3
19,Tuesday,14:00,E:CQZ6BPRZZH,Greek 1Ha/Elementary Greek (PG) 1 - Lecture,0227_03_3.39,Central,Central,False,15,18,83.3
19,Tuesday,14:00,E:FR2PLOIUOC,Scottish Reformation Culture - Seminar,0227_03_3.54,Central,Central,False,16,18,88.9
19,Tuesday,14:00,E:NXL9KW3QOE,The Arab-Israeli Conflict: Nations in Collision - Seminar,0110_02_2.04,Central,Central,False,30,42,71.4
19,Tuesday,14:00,E:T7EVXMK8V3-00001,Outside Now - Group Crit (Presentation)/04,0001_02_2.349,Central,Central,False,10,16,62.5
19,Tuesday,14:00,E:OF91PHT6T8,Field-Work Approaches for the Study of Religion - Seminar,0008_-1_B.153,Central,New College,False,8,15,53.3
19,Tuesday,14:00,E:J9OXY18Z7Q,Theories and Philosophies in Research on Business and Management - Practical,0003_00_G.02,Central,Central,False,20,24,83.3
19,Tuesday,14:00,E:ZABLPYYSVT,MA Documentary Film Development - Documentary Seminar/02,0335_00_G.09,Central,Lauriston,False,15,32,46.9
19,Tuesday,14:00,E:CNJBA8PAFB,"Listening, Attunement and Empathy - Tuesday Listening Practice Group/07",0001_01_1.274,Central,Central,False,8,22,36.4
19,Tuesday,14:00,E:NVKP1FKD6Y,"Listening, Attunement and Empathy - Friday Listening Practice Group/05",0003_00_G.01,Central,Central,False,8,20,40.0
19,Tuesday,14:00,E:5M8NW4G177,Product Design: Discourse - Taught Studio Session,0228_06_6.11,Central,Central,False,18,24,75.0
19,Tuesday,14:00,E:V85QMJ4YDH,LfA - French: Le Francais Actuel,0311_04_4.09,Central,Holyrood,True,14,16,87.5
19,Tuesday,14:00,E:5BGX5GWUC2,LfA - French Beginners Step 3,0219_00_G.01,Central,Holyrood,True,14,16,87.5
